input_raw,input,output,output_raw
vị trà cực thơm luôn nhưng hơi ngọt vs mình còn giá thì khá rẻ,vị trà cực thơm luôn nhưng hơi ngọt với mình còn giá thì khá rẻ,lựa chọn đồ uống tạm vì vị trà ngọt và chất lượng đồ uống tốt vì vị trà thơm và giá tiền đồ uống tốt vì giá rẻ,"{DRINKS#STYLE&OPTIONS,vị trà,neutral,ngọt}; {DRINKS#QUALITY,vị trà,positive,thơm}; {DRINKS#PRICES,giá,positive,rẻ}"
"sinh tố uống được, không gian đẹp , không có chủ nên phục vụ hơn chán","sinh tố uống được , không gian đẹp , không có chủ nên phục vụ hơn chán",dịch vụ tệ vì phục vụ chán và không gian tốt vì không gian đẹp và chất lượng đồ uống tạm vì sinh tố được,"{SERVICE#GENERAL,phục vụ,negative,chán}; {AMBIENCE#GENERAL,không gian,positive,đẹp}; {DRINKS#QUALITY,sinh tố,neutral,được}"
không gian quán hơi nhỏ được cái tầng 2 decor xinh xinh và quán nhìn khá sạch sẽ,không gian quán hơi nhỏ được cái tầng num trang trí xinh xinh và quán nhìn khá sạch sẽ,không gian tốt vì decor xinh xinh và không gian tệ vì không gian nhỏ và nhà hàng nói chung tốt vì quán sạch sẽ,"{AMBIENCE#GENERAL,decor,positive,xinh xinh}; {AMBIENCE#GENERAL,không gian,negative,nhỏ}; {RESTAURANT#GENERAL,quán,positive,sạch sẽ}"
không gian rộng rãi thoáng mát nhân viên đông nhưng khách cũng đông nên phục vụ khá chậm,không gian rộng rãi thoáng mát nhân viên đông nhưng khách cũng đông nên phục vụ khá chậm,nhà hàng nói chung tạm vì khách đông và dịch vụ tệ vì phục vụ chậm và không gian tốt vì không gian rộng rãi,"{RESTAURANT#GENERAL,khách,neutral,đông}; {SERVICE#GENERAL,phục vụ,negative,chậm}; {AMBIENCE#GENERAL,không gian,positive,rộng rãi}"
menu quán khá nhiều nhưng vẫn không có món nào thấy ấn tượng đặc biệt,thực đơn quán khá nhiều nhưng vẫn không có món nào thấy ấn tượng đặc biệt,lựa chọn đồ ăn tốt vì menu nhiều và chất lượng đồ ăn tệ vì món #tệ,"{FOOD#STYLE&OPTIONS,menu,positive,nhiều}; {FOOD#QUALITY,món,negative,null}"
quán nấu ăn được nhưng công nhận phục vụ bao tệ,quán nấu ăn được nhưng công nhận phục vụ bao tệ,dịch vụ tệ vì phục vụ tệ và nhà hàng nói chung tạm vì nấu ăn được,"{SERVICE#GENERAL,phục vụ,negative,tệ}; {RESTAURANT#GENERAL,nấu ăn,neutral,được}"
💰 giá tiền 59 000₫ 💁 nhân viên lịch sự nhưng phục vụ hơi chậm,tốt giá tiền num ₫ 💁 nhân viên lịch sự nhưng phục vụ hơi chậm,dịch vụ tốt vì nhân viên lịch sự và dịch vụ tệ vì phục vụ chậm và giá tiền nhà hàng tạm vì giá tiền #tạm,"{SERVICE#GENERAL,nhân viên,positive,lịch sự}; {SERVICE#GENERAL,phục vụ,negative,chậm}; {RESTAURANT#PRICES,giá tiền,neutral,null}"
"vị trí: khá dễ tìm, không gian hơi nhỏ , món ăn: khá nhiều sự lựa chọn, vị khá ổn , nhân viên: nhiệt tình giá cả: tạm chấp nhận","vị trí : khá dễ tìm , không gian hơi nhỏ , món ăn : khá nhiều sự lựa chọn , vị khá ổn , nhân viên : nhiệt tình giá cả : tạm chấp nhận",dịch vụ tốt vì nhân viên nhiệt tình và chất lượng đồ ăn tốt vì vị khá ổn và lựa chọn đồ ăn tốt vì món ăn nhiều sự lựa chọn và giá tiền nhà hàng tạm vì giá cả tạm chấp nhận và không gian tệ vì không gian nhỏ và địa chỉ tốt vì vị trí dễ tìm,"{SERVICE#GENERAL,nhân viên,positive,nhiệt tình}; {FOOD#QUALITY,vị,positive,khá ổn}; {FOOD#STYLE&OPTIONS,món ăn,positive,nhiều sự lựa chọn}; {RESTAURANT#PRICES,giá cả,neutral,tạm chấp nhận}; {AMBIENCE#GENERAL,không gian,negative,nhỏ}; {LOCATION#GENERAL,vị trí,positive,dễ tìm}"
menu chuyên về các món thái menu cũng đa dạng tầm giá hơi cao kiểu 1 nhà hàng thái bên ngoài luôn,thực đơn chuyên về các món thái thực đơn cũng đa dạng tầm giá hơi cao kiểu num nhà hàng thái bên ngoài luôn,lựa chọn đồ ăn tốt vì menu đa dạng và giá tiền nhà hàng tệ vì giá cao,"{FOOD#STYLE&OPTIONS,menu,positive,đa dạng}; {RESTAURANT#PRICES,giá,negative,cao}"
"thức ăn ngon nhưng dịch vụ, nhân viên và cả quản lý đều tệ","thức ăn ngon nhưng dịch vụ , nhân viên và cả quản lý đều tệ",dịch vụ tệ vì quản lý tệ và dịch vụ tệ vì dịch vụ tệ và chất lượng đồ ăn tốt vì thức ăn ngon và dịch vụ tệ vì nhân viên tệ,"{SERVICE#GENERAL,quản lý,negative,tệ}; {SERVICE#GENERAL,dịch vụ,negative,tệ}; {FOOD#QUALITY,thức ăn,positive,ngon}; {SERVICE#GENERAL,nhân viên,negative,tệ}"
giá cả ở đây mình thấy khá mắc nhưng đồ ăn nhiều thì cũng ko đến nỗi tệ phục vụ ở đây mình thấy chưa chuyên nghiệp lắm khá lơ là bếp thì làm món khá lâu,giá cả ở đây mình thấy khá mắc nhưng đồ ăn nhiều thì cũng không đến nỗi tệ phục vụ ở đây mình thấy chưa chuyên nghiệp lắm khá lơ là bếp thì làm món khá lâu,dịch vụ tệ vì phục vụ chưa chuyên nghiệp và lựa chọn đồ ăn tốt vì đồ ăn nhiều và giá tiền nhà hàng tệ vì giá cả mắc và dịch vụ tệ vì làm món lâu,"{SERVICE#GENERAL,phục vụ,negative,chưa chuyên nghiệp}; {FOOD#STYLE&OPTIONS,đồ ăn,positive,nhiều}; {RESTAURANT#PRICES,giá cả,negative,mắc}; {SERVICE#GENERAL,làm món,negative,lâu}"
menu của quán khá đa dạng giá cả cũng phải chăng,thực đơn của quán khá đa dạng giá cả cũng phải chăng,lựa chọn đồ ăn tốt vì menu đa dạng và giá tiền nhà hàng tạm vì giá cả phải chăng,"{FOOD#STYLE&OPTIONS,menu,positive,đa dạng}; {RESTAURANT#PRICES,giá cả,neutral,phải chăng}"
"mì xào ok nhưng mì hơi ít, chắc khoảng nửa vắt.","mì xào ok nhưng mì hơi ít , chắc khoảng nửa vắt .",chất lượng đồ ăn tạm vì mì xào ok và lựa chọn đồ ăn tệ vì mì ít,"{FOOD#QUALITY,mì xào,neutral,ok}; {FOOD#STYLE&OPTIONS,mì,negative,ít}"
các loại trà tạm ổn 🌸 về giá các loại trà sữa tầm 16k 20k trà tầm 20 30k kem 31k size s hơi đắt,các loại trà tạm ổn tốt về giá các loại trà sữa tầm giá tiền giá tiền trà tầm giá tiền kem giá tiền cỡ s hơi đắt,giá tiền đồ uống tệ vì giá đắt và chất lượng đồ uống tạm vì trà tạm ổn,"{DRINKS#PRICES,giá,negative,đắt}; {DRINKS#QUALITY,trà,neutral,tạm ổn}"
menu đa dạng lắm nha giá hơi cao 1 xíu nhưng mình thấy xứng với chất lượng nè,thực đơn đa dạng lắm nha giá hơi cao num xíu nhưng mình thấy xứng với chất lượng nè,lựa chọn đồ ăn tốt vì menu đa dạng và giá tiền nhà hàng tệ vì giá cao,"{FOOD#STYLE&OPTIONS,menu,positive,đa dạng}; {RESTAURANT#PRICES,giá,negative,cao}"
món pancake tầng có bacon sốt nấm với trứng ốp la ngon không gian quán hơi nhỏ nhưng ấm cúng trang trí đẹp đồ ăn thức uống đều trông khá đẹp mắt nhân viên nhiệt tình ♡,món pancake tầng có bacon sốt nấm với trứng ốp la ngon không gian quán hơi nhỏ nhưng ấm cúng trang trí đẹp đồ ăn thức uống đều trông khá đẹp mắt nhân viên nhiệt tình ♡,dịch vụ tốt vì nhân viên nhiệt tình và chất lượng đồ ăn tốt vì pancake ngon và lựa chọn đồ ăn tốt vì đồ ăn đẹp mắt và không gian tệ vì không gian nhỏ và không gian tốt vì không gian ấm cúng và chất lượng đồ uống tốt vì thức uống đẹp mắt,"{SERVICE#GENERAL,nhân viên,positive,nhiệt tình}; {FOOD#QUALITY,pancake,positive,ngon}; {FOOD#STYLE&OPTIONS,đồ ăn,positive,đẹp mắt}; {AMBIENCE#GENERAL,không gian,negative,nhỏ}; {AMBIENCE#GENERAL,không gian,positive,ấm cúng}; {DRINKS#QUALITY,thức uống,positive,đẹp mắt}"
quán không gian đẹp nhưng khá ồn do có quá nhiều người thức ăn ngon nhân viên dễ thương nhiệt tình,quán không gian đẹp nhưng khá ồn do có quá nhiều người thức ăn ngon nhân viên dễ thương nhiệt tình,nhà hàng nói chung tệ vì quán ồn và dịch vụ tốt vì nhân viên dễ thương và chất lượng đồ ăn tốt vì thức ăn ngon và không gian tốt vì không gian đẹp,"{RESTAURANT#GENERAL,quán,negative,ồn}; {SERVICE#GENERAL,nhân viên,positive,dễ thương}; {FOOD#QUALITY,thức ăn,positive,ngon}; {AMBIENCE#GENERAL,không gian,positive,đẹp}"
"hải sản tươi sống chất lượng rất hài lòng, nhân viên nhiệt tình nhưng địa điểm hơi khó tìm","hải sản tươi sống chất lượng rất hài lòng , nhân viên nhiệt tình nhưng địa điểm hơi khó tìm",lựa chọn đồ ăn tốt vì hải sản tươi sống và dịch vụ tốt vì nhân viên nhiệt tình và chất lượng đồ ăn tốt vì chất lượng hài lòng và địa chỉ tệ vì địa điểm khó tìm,"{FOOD#STYLE&OPTIONS,hải sản,positive,tươi sống}; {SERVICE#GENERAL,nhân viên,positive,nhiệt tình}; {FOOD#QUALITY,chất lượng,positive,hài lòng}; {LOCATION#GENERAL,địa điểm,negative,khó tìm}"
dù giá khá đắt nhưng chất lượng cùng với cách decor quán bàn ghế kiểu sang chảnh lịch sự thì giá cả rất hợp lí,dù giá khá đắt nhưng chất lượng cùng với cách trang trí quán bàn ghế kiểu sang chảnh lịch sự thì giá cả rất hợp lí,nhà hàng nói chung tốt vì nó chất lượng và giá tiền nhà hàng tệ vì giá đắt và không gian tốt vì cách decor quán bàn ghế sang chảnh lịch sự,"{RESTAURANT#GENERAL,null,positive,chất lượng}; {RESTAURANT#PRICES,giá,negative,đắt}; {AMBIENCE#GENERAL,cách decor quán bàn ghế,positive,sang chảnh lịch sự}"
"menu nhiều món, giá cả món ăn khoảng 45k trở lên, thức ăn chất lượng, ngon, đẹp mắt.","thực đơn nhiều món , giá cả món ăn khoảng giá tiền trở lên , thức ăn chất lượng , ngon , đẹp mắt .",chất lượng đồ ăn tốt vì thức ăn chất lượng và chất lượng đồ ăn tốt vì thức ăn ngon và lựa chọn đồ ăn tốt vì thức ăn đẹp mắt và lựa chọn đồ ăn tốt vì menu nhiều món và giá tiền đồ ăn tạm vì giá cả #tạm,"{FOOD#QUALITY,thức ăn,positive,chất lượng}; {FOOD#QUALITY,thức ăn,positive,ngon}; {FOOD#STYLE&OPTIONS,thức ăn,positive,đẹp mắt}; {FOOD#STYLE&OPTIONS,menu,positive,nhiều món}; {FOOD#PRICES,giá cả,neutral,null}"
giá thì hơi cao hơn mấy chổ mình ưa ăn nhưng bù lại phục vụ nhiêt tinh,giá thì hơi cao hơn mấy chổ mình ưa ăn nhưng bù lại phục vụ nhiêt tinh,dịch vụ tốt vì phục vụ nhiêt tinh và giá tiền nhà hàng tệ vì giá cao,"{SERVICE#GENERAL,phục vụ,positive,nhiêt tinh}; {RESTAURANT#PRICES,giá,negative,cao}"
"đến đây vì món vịt quay da giòn, đồ ăn cũng khá ngon, nhân viên ổn , tuy nhiên giá cả hơi cao so với đồ ăn ,","đến đây vì món vịt quay da giòn , đồ ăn cũng khá ngon , nhân viên ổn , tuy nhiên giá cả hơi cao so với đồ ăn ,",dịch vụ tạm vì nhân viên ổn và chất lượng đồ ăn tốt vì đồ ăn ngon và giá tiền nhà hàng tệ vì giá cả cao,"{SERVICE#GENERAL,nhân viên,neutral,ổn}; {FOOD#QUALITY,đồ ăn,positive,ngon}; {RESTAURANT#PRICES,giá cả,negative,cao}"
15k một tô cháo là no tới trưa luôn.,giá tiền một tô cháo là no tới trưa luôn .,giá tiền đồ ăn tạm vì tô cháo #tạm và lựa chọn đồ ăn tốt,"{FOOD#PRICES,tô cháo,neutral,null}; {FOOD#STYLE&OPTIONS,null,positive,null}"
không gian bên pxl cũng hơi nhỏ 1 chút cũng sạch sẽ nhân viên cũng thân thiện,không gian bên pxl cũng hơi nhỏ num chút cũng sạch sẽ nhân viên cũng thân thiện,dịch vụ tốt vì nhân viên thân thiện và không gian tệ vì không gian nhỏ và không gian tốt vì không gian sạch sẽ,"{SERVICE#GENERAL,nhân viên,positive,thân thiện}; {AMBIENCE#GENERAL,không gian,negative,nhỏ}; {AMBIENCE#GENERAL,không gian,positive,sạch sẽ}"
nói chung là độc chiếm hết cái lầu trên cùng hay sao í à có bồn rửa tay ngay đó nên ăn xong rửa ngay đc nè ✨về gà thì mình thấy ăn cũng tạm ổn í,nói chung là độc chiếm hết cái lầu trên cùng hay sao í à có bồn rửa tay ngay đó nên ăn xong rửa ngay được nè tốt gà thì mình thấy ăn cũng tạm ổn í,chất lượng đồ ăn tạm vì gà tạm ổn và vấn đề khác tốt vì nó có bồn rửa tay,"{FOOD#QUALITY,gà,neutral,tạm ổn}; {RESTAURANT#MISCELLANEOUS,null,positive,có bồn rửa tay}"
"nhân viên phục vụ thái độ đồ gọi xong đợi lâu, còn thức ăn thì không có gì để bàn","nhân viên phục vụ thái độ đồ gọi xong đợi lâu , còn thức ăn thì không có gì để bàn",dịch vụ tệ vì nhân viên phục vụ thái độ và dịch vụ tệ vì đợi lâu và chất lượng đồ ăn tốt vì thức ăn #tốt,"{SERVICE#GENERAL,nhân viên phục vụ,negative,thái độ}; {SERVICE#GENERAL,đợi,negative,lâu}; {FOOD#QUALITY,thức ăn,positive,null}"
🌟 về không gian quán nhỏ nhưng xinh nhân viên nhiệt tình vui vẻ,star về không gian quán nhỏ nhưng xinh nhân viên nhiệt tình vui vẻ,dịch vụ tốt vì nhân viên nhiệt tình vui vẻ và không gian tệ vì không gian nhỏ và không gian tốt vì không gian xinh,"{SERVICE#GENERAL,nhân viên,positive,nhiệt tình vui vẻ}; {AMBIENCE#GENERAL,không gian,negative,nhỏ}; {AMBIENCE#GENERAL,không gian,positive,xinh}"
🍗 cơm xèo gà phi lê 59k gà thì cảm thấy ăn hơi bở không ngon cho lắm 🍑 trà đào 29k hơi ngọt nhưng cũng ok món nào mang ra cũng còn nóng hổi kêu tiếng xèo xèo khi đổ sốt vào nhìn rất hấp dẫn,tốt cơm xèo gà phi lê giá tiền gà thì cảm thấy ăn hơi bở không ngon cho lắm 🍑 trà đào giá tiền hơi ngọt nhưng cũng ok món nào mang ra cũng còn nóng hổi kêu tiếng xèo xèo khi đổ sốt vào nhìn rất hấp dẫn,chất lượng đồ ăn tệ vì gà bở và chất lượng đồ uống tạm vì trà đào ngọt và giá tiền đồ ăn tạm vì cơm xèo gà phi lê #tạm và giá tiền đồ uống tạm vì trà đào #tạm,"{FOOD#QUALITY,gà,negative,bở}; {DRINKS#QUALITY,trà đào,neutral,ngọt}; {FOOD#PRICES,cơm xèo gà phi lê,neutral,null}; {DRINKS#PRICES,trà đào,neutral,null}"
quán mới không gian khá ấm cúng và hơi nhỏ món của quán cái nào cũng ngon đặc biệt là chảo thập cẩm nhìn vừa đẹp mà vừa ngon thích hợp cho 1 người ăn no ứ hự,quán mới không gian khá ấm cúng và hơi nhỏ món của quán cái nào cũng ngon đặc biệt là chảo thập cẩm nhìn vừa đẹp mà vừa ngon thích hợp cho num người ăn no ứ hự,chất lượng đồ ăn tốt vì món ngon và lựa chọn đồ ăn tốt vì chảo thập cẩm đẹp và chất lượng đồ ăn tốt vì chảo thập cẩm ngon và không gian tốt vì không gian ấm cúng và không gian tệ vì không gian nhỏ,"{FOOD#QUALITY,món,positive,ngon}; {FOOD#STYLE&OPTIONS,chảo thập cẩm,positive,đẹp}; {FOOD#QUALITY,chảo thập cẩm,positive,ngon}; {AMBIENCE#GENERAL,không gian,positive,ấm cúng}; {AMBIENCE#GENERAL,không gian,negative,nhỏ}"
không gian tuy nhỏ nhưng có máy lạnh nên cũng mát mẻ,không gian tuy nhỏ nhưng có máy lạnh nên cũng mát mẻ,vấn đề khác tốt vì máy lạnh #tốt và không gian tệ vì không gian nhỏ và không gian tốt vì không gian mát mẻ,"{RESTAURANT#MISCELLANEOUS,máy lạnh,positive,null}; {AMBIENCE#GENERAL,không gian,negative,nhỏ}; {AMBIENCE#GENERAL,không gian,positive,mát mẻ}"
