input,output
"sản_phẩm nguyên tem , nguyên seal , đẹp , nhẹ . giá hài_lòng âm_thanh & màn_hình . ảnh chụp chất_lượng ổn . kì hài_lòng",mẫu mã tốt và cấu hình tốt và tính xác thực tốt
"sản_phẩm nguyên tem , ổn_định_kì hài_lòng",tính xác thực tốt
sản_phẩm nguyên tem .,tính xác thực tốt
"sản_phẩm nguyên đai nguyên kiện ae , giá 3tr như ok . 1 tg . sản_phẩm tốt ae .",phụ kiện tốt và giá tiền tốt
"sản_phẩm nguyên_vẹn seal , mua chủ_yếu mẹ người_thân zalo nói_chuyện , tiền 5 * kì hài_lòng",giá tiền tốt và tính xác thực tốt và mẫu mã tốt
sản_phẩm như cứt không treo đầu dê thịt chó sản_phẩm không đúng như ánh ảnh,phục vụ tệ
"sản_phẩm như hình , khung đỡ tội không thành giường . đổi giường thành giường một_chút : (",vấn đề khác tốt
sản_phẩm như hình . giao sai màu ok !,phục vụ tệ
sản_phẩm như mong_đợi . giao hàng hơi chậm dự_kiến . kì hài_lòng,vận chuyển tệ
"sản_phẩm như mô_tả , bề_ngoài cứng_cáp hiện_đại , tầm giá cộng giảm_giá tiki hời một smart phone phân khúc như . lâu_dài đợi kiểm_chứng , trước_mắt ok . kì hài_lòng",mẫu mã tốt
sản_phẩm như mô_tả . giao hab,vấn đề khác tốt
sản_phẩm như quảng_cáo . đóng_gói cẩn_thận . rẻ cấu_hình . kì hài_lòng,mẫu mã tốt và vận chuyển tốt và giá tiền tốt
sản_phẩm ok,vấn đề khác tốt
"sản_phẩm ok , check nằm gắn không nha . nằm giường coi ipad vui 😁 giá_cả chất_lượng",vấn đề khác tốt và giá tiền tốt
"sản_phẩm ok , chất_lượng tốt , ủng_hộ nhu_cầu",vấn đề khác tốt
"sản_phẩm ok , giao hàng , dịch_vụ tốt , nhu_cầu ủng_hộ kì hài_lòng",vận chuyển tốt và phục vụ tốt
"sản_phẩm ok , giao hàng , gọn . đóng_gói bảo_đảm . ok sản_phẩm",vận chuyển tốt
"sản_phẩm ok , giao hơi mink shop 5 . yên_tâm mua kì hài_lòng",vấn đề khác tốt
"sản_phẩm ok , giao đúng mẫu , shop tư_vấn nhiệt_tình , hàng giao , đóng_gói cẩn_thận , shop 5sao",phục vụ tốt
"sản_phẩm ok , nguyên seal , giao hàng . ban_đầu tạm ổn chất_lượng kì hài_lòng",vận chuyển tốt
"sản_phẩm ok , rẻ giá , hàng xịn mua loại giá kì hài_lòng",giá tiền tốt
"sản_phẩm ok , thái_độ shop không tốt . nhắn_tin phản_hồi sản_phẩm trả_lời hời_hợt ( lỗ tai_nghe 3.5 giấy vụn cắm nghe không , phát_hiện khắc_phục ) . 5 * sp .",phục vụ tệ
"sản_phẩm ok , tiếc không tai_nghe đi kèm . shop phản_hồi nhiệt siêu sale mua 1 .",phụ kiện tệ
"sản_phẩm ok , tội loa hơi , max volume , không chói , không rè . loa thoại rung , rè . mua rè . shop chu_đáo , gửi hàng chụp ảnh gửi",cấu hình tệ
"sản_phẩm ok , điện_thoại tốt . giao hàng . shop tư_vấn nhiệt_tình .",phục vụ tốt và vận chuyển tốt
"sản_phẩm ok , đóng_gói kỹ giao hàng , ủng_hộ shop tiếp",vận chuyển tốt
"sản_phẩm ok , đầu thoát ap update , tội shop giao hơi , giá sale đắt giá : s",vận chuyển tệ và giá tiền tệ
"sản_phẩm ok . giao hàng . điện_thoại ngon , đẹp . chất_lượng tốt . không chê .",vận chuyển tốt và mẫu mã tốt
sản_phẩm ok . mong ủng_hộ shop 👍,vấn đề khác tốt
sản_phẩm ok . pin ok . chủ shop nhiệt_tình thân_thiện . ủng_hộ shop,hiệu suất tốt và phục vụ tốt và cấu hình tốt
sản_phẩm ok . trục_trặc xíu giao hàng tạm bỏ_qua đc . ghét 50 ký_tự,vận chuyển tệ và vấn đề khác tốt
sản_phẩm ok . ủng_hộ .,vấn đề khác tốt
sản_phẩm ok trng tầm giá,vấn đề khác tốt
sản_phẩm ok đầy_đủ phụ_kiện giá shope lazada màu hồng kì hài_lòng,giá tiền tệ và mẫu mã tốt
"sản_phẩm okay , đóng_gói cẩn_thận , giao hàng , 2",vận chuyển tốt
sản_phẩm oke,vấn đề khác tốt và vấn đề khác tốt
"sản_phẩm oke , đóng_gói cẩn_thận , giao hàng làm_ăn uy_tín , m mua hàng tiki kì hài_lòng",phục vụ tốt và vận chuyển tốt
sản_phẩm oke chăm_sóc khách_hàng tốt ủng_hộ shop ( dán cường_lực lệch shop ^ ^ ),phục vụ tốt
sản_phẩm oke chất nhựa tốt,vấn đề khác tốt
sản_phẩm oke giá,giá tiền tốt
sản_phẩm oke hình_ảnh tính_chất họa,vấn đề khác tốt
sản_phẩm oke lắm hài_lòng sản_phẩm tuyệt_vời phục_vụ chu_đáo,phục vụ tốt
sản_phẩm oke ngon tốt chs game mượt_mà pin không chai mấy tóm ngon tầm giá shiper shop thân_thiện,hiệu suất tốt và cấu hình tốt
sản_phẩm oke thiếu_phụ_kiện kì hài_lòng,phụ kiện tệ
sản_phẩm oke tầm giá,vấn đề khác tốt
"sản_phẩm oke tầm giá , tuyệt_vời vote 5 . . , .",giá tiền tốt
sản_phẩm oke tầm giá . tiki bàn_giao hàng đà_nẵng 4 . nhân_viên giao hàng thân_thiện . kì hài_lòng,vận chuyển tốt và giá tiền tốt
sản_phẩm oke đóng_gói máy mượt zin đẹp,mẫu mã tốt và vận chuyển tốt và tính xác thực tốt
sản_phẩm oke ủng_hộ kì hài_lòng,vấn đề khác tốt
sản_phẩm phim lướt game mua đời ! 4 không mục_đích .,vấn đề khác tốt
"sản_phẩm pin , hình_ảnh âm_thanh nét .",cấu hình tốt
"sản_phẩm rẻ , chất_lượng trung_bình . độ hoàn_thiện . khớp không mượt ( cứng , ) . chân chống hơi ngắn , không lật không . cộng duy_nhất chân bọc cao_su bám vẻ tốt . hài_lòng",vấn đề khác tốt
"sản_phẩm sale giá ổn voucher giảm_giá shope kịp hốt 1 đập đá bền_bỉ ,",giá tiền tốt
"sản_phẩm shop giao như hình shop đăng mô_tả . chất_lượng sản_phẩm ok . máy bóc , , không ứng_dụng tải . mò lắm tải 1 . loa hơi . bàn_phím phím như @ không 😂 oke",mẫu mã tốt
sản_phẩm shop giao đúng đày đủ .,vấn đề khác tốt
"sản_phẩm siêu oke , đóng_gói cực_kì cẩn_thận , mặc_dù mua shop ưng_ý = ủng_hộ shop",vận chuyển tốt
sản_phẩm sản_phẩm không hóa_đơn tiki xuất . máy mua công_ty . giấy_tờ phức_tạp . mong tiki liên_hệ giải_quyết . chế_độ bảo_hành . hộp sản_phẩm không hóa_đơn,phục vụ tệ
"sản_phẩm sản_xuất cẩn_thận , mềm đẹp . chú_ý túi đồ thủng . kì hài_lòng",mẫu mã tốt
sản_phẩm test . sài_ổn tầm giá,vấn đề khác tốt
sản_phẩm thiết_kế đẹp ổn tầm giá một sản_phẩm hãng thương_hiệu việt,mẫu mã tốt và tính xác thực tốt
"sản_phẩm tiki giao hàng , chất_lượng tốt , hàng fpt , giá rẻ , nhiệt kì hài_lòng",giá tiền tốt và phục vụ tốt
"sản_phẩm tiền , hài_lòng lắm , sản_phẩm",vấn đề khác tốt
sản_phẩm toàn_diện tầm giá ! hy_vọng máy giá tốt đợt 11 / 1 kì hài_lòng,vấn đề khác tốt
sản_phẩm trầy . đế sức . cảm_giác như hàng . không hài_lòng,mẫu mã tệ
"sản_phẩm tuyệt nha . a chủ shop tư_vấn nhiệt_tình , tội rep hơi . pin tận 100 % máy zin 100 % . tiền",tính xác thực tốt và mẫu mã tốt và phục vụ tệ
sản_phẩm tuyệt_vời,vấn đề khác tốt
"sản_phẩm tuyệt_vời , chủ shop nhiệt_tình tư_vấn , mua thử .",phục vụ tốt
sản_phẩm tuyệt_vời . sài_oke . chắc_tay kì hài_lòng,vấn đề khác tốt
"sản_phẩm tuyệt_vời . đóng_gói cẩn_thận ! shop , tiki ! kì hài_lòng",phục vụ tốt và vấn đề khác tốt
sản_phẩm tuyệt_vời cám_ơn shop máy như hình đăng hơi chậm lâu_dài không giá tốt,vấn đề khác tốt
sản_phẩm tuyệt_vời tầm giá . cam ổn chụp đủ ánh_sáng . ổn_định tựa game như fre fire pupg fes 2020 dream . pin dung_lượng 50 trâu sạc bắt wifi không đếm nổi dở_tệ mức_độ bình_thường oke tầm giá 2 triệu rưởi kì hài_lòng,cấu hình tốt
"sản_phẩm tương_xứng tâm giá , trải nghiệm .",giá tiền tốt
"sản_phẩm tương_đối tốt tầm giá . trải nghiệm ok , smart phone không dư_dả tài_chính .",giá tiền tốt
sản_phẩm tạm . sale mua không cần_thiết lắm . 🤪 kì hài_lòng,vấn đề khác tốt
sản_phẩm tạm ổn tầm giá,vấn đề khác tốt
sản_phẩm tạm_thời tạm,vấn đề khác tốt
sản_phẩm tệ,vấn đề khác tốt
"sản_phẩm tệ , không đồ_chơi trẻ_em không hài_lòng",vấn đề khác tốt
sản_phẩm tỉ_lệ 16 : 9 hình_như không thích_hợp truyện_tranh . mất 1cm màn_hình đọc truyện_tranh . 8inch hơi bé . 10inch . cung_cấp tiki,vấn đề khác tốt
sản_phẩm tốt,vấn đề khác tốt
"sản_phẩm tốt ! nhắn_tin shop trả_lời , điện_thoại giá sinh_viên như ! máy gọn tiện_lợi . 5 nhó",phục vụ tốt và mẫu mã tốt
"sản_phẩm tốt , , shop phục_vụ chu_đáo , giao hàng , mẹ không ảnh sản_phẩm",phục vụ tốt và vận chuyển tốt
"sản_phẩm tốt , 1 khe thẻ_nhớ không thẻ_nhớ , bắt wifi tầm giá 1tr4 oke",cấu hình tệ
"sản_phẩm tốt , ban_đầu cài_đặt ok , đợi",vấn đề khác tốt
"sản_phẩm tốt , bé học tiếng , giá_cả hợp_lý kì hài_lòng",giá tiền tốt
"sản_phẩm tốt , bọc kĩ cẩn_thận lắm . test ok , quên chụp ảnh gửi shop mấy ảnh cute nha . shop tâm nhiệt_tình . cám_ơn shop .",vận chuyển tốt và phục vụ tốt
"sản_phẩm tốt , chất_lượng , giao hàng , cám_ơn tiki kì hài_lòng",vận chuyển tốt
"sản_phẩm tốt , chất_lượng , shop giao hàng đúng hẹn , kiểm_tra ứng_dụng mượt , game , phim , lướt web êm , shop giao hàng đúng như quảng_cáo , giới_thiệu người_thân ủng_hộ shop , duyệt 5 ,",hiệu suất tốt và vận chuyển tốt và vận chuyển tốt và hiệu suất tốt
"sản_phẩm tốt , chất_lượng , shop gói hàng cẩn_thận bọc xốp đàng_hoàng , mua đúng đợt sale mã giảm_giá kèm mua giá tốt , máy kích_hoạt bảo_hành lệch đúng 1 không bảo_hành , máy nguyên niêm_phong trừ 5",vận chuyển tốt
"sản_phẩm tốt , chất_lượng . hình_ảnh như hình kì hài_lòng",vấn đề khác tốt
"sản_phẩm tốt , chất_lượng đúng như shop quảng_bá , chức_năng hoạt_động tốt ổn_định , màu_sắc rực_rỡ , cảm_ứng nhạy lướt êm_ái , pin vừa_ý hài_lòng sản_phẩm chị_em an_tâm sản_phẩm shop",hiệu suất tốt và hiệu suất tốt và hiệu suất tốt và mẫu mã tốt và cấu hình tốt và cấu hình tốt và cấu hình tốt
"sản_phẩm tốt , chắn chắn , màu_sắc nhã_nhặn điện_thoại máy_tính bảng xét",mẫu mã tốt
"sản_phẩm tốt , chụp hình đẹp , giao hàng , bao_bì nguyên_vẹn",cấu hình tốt và vận chuyển tốt
"sản_phẩm tốt , giao , chụp ảnh tốt , phim trâu kì hài_lòng",vận chuyển tốt và cấu hình tốt
"sản_phẩm tốt , giao hàng",vận chuyển tốt
"sản_phẩm tốt , giao hàng , phục_vụ tốt , đóng_gói .",phục vụ tốt và vận chuyển tốt
"sản_phẩm tốt , giao hàng kì hài_lòng",vận chuyển tốt
"sản_phẩm tốt , giao đúng hàng . đóng_gói cẩn_thận . chưa lâu_dài chưa độ bền .",vận chuyển tốt
"sản_phẩm tốt , giá hợp_lý kì hài_lòng",giá tiền tốt
"sản_phẩm tốt , giá ok shop mik ủng_hộ .",giá tiền tốt
"sản_phẩm tốt , giá rẻ ! kì hài_lòng",giá tiền tốt
"sản_phẩm tốt , giá tiki tốt . kì hài_lòng",giá tiền tốt
"sản_phẩm tốt , giá_cả hợp_lý , máy chạy mượt_mà , cảm_ứng nhạy , màn_hình , ứng_dụng hoạt_động tốt , camera sắt nét , pin trâu , hài_lòng , shop tin_tưởng , sản_phẩm shop an_tâm lắm , shop chúc shop thành_công",hiệu suất tốt và phục vụ tốt và giá tiền tốt
"sản_phẩm tốt , hài_lòng !",vấn đề khác tốt
"sản_phẩm tốt , hài_lòng kì hài_lòng",vấn đề khác tốt
"sản_phẩm tốt , hàng chuẩn shop , cầm chảnh , ứng_dụng hoạt_động êm_ái , màn_hình màu_sắc_đẹp , cảm_ứng nhạy , camera sắt ổn_định mạng lướt web mượt , hoàn_hảo , giá_cả hợp_lý , hài_lòng vừa_ý , shop giao hàng đúng như quảng_cáo",giá tiền tốt và cấu hình tốt và mẫu mã tốt
"sản_phẩm tốt , hãng . giao hàng , đóng_gói , cẩn_thận . kì hài_lòng",tính xác thực tốt
"sản_phẩm tốt , hợp túi_tiền , tư_vấn khách_hàng tiki tốt . phẩm tốt !",giá tiền tốt
"sản_phẩm tốt , không lỗi kì hài_lòng",vấn đề khác tốt
"sản_phẩm tốt , màn_hình lớn , pin kì hài_lòng",hiệu suất tốt
"sản_phẩm tốt , máy đẹp , chức_năng cơ_bản ổn_định , màu_sắc_đẹp cầm chảnh , đồng_tiền , shop giao hàng đúng hẹn , chất_lượng sản_phẩm đúng như quảng_cáo , hài_lòng vừa_ý lắm , shope shop hài_lòng an_tâm sản_phẩm shope",hiệu suất tốt
"sản_phẩm tốt , máy đẹp , cấu_hình mạnh_mẽ , shop uy_tín giao hàng đúng như quảng_cáo , test ứng_dụng chạy mượt , pin chức_năng đều ổn_định , phong_cách shop chuyên_nghiệp , shop , anh_em mua hàng shop .",hiệu suất tốt và hiệu suất tốt và cấu hình tốt và phục vụ tốt và cấu hình tốt
"sản_phẩm tốt , máy đẹp , shop uy_tín giao hàng chất_lượng đúng như quảng_cáo , chức_năng hoạt_động ổn_định , màn_hình màu_sắc_đẹp , cảm_ứng nhạy , camera chụp hình chuẩn , shop phục_vụ tận_tình , giới_thiệu shop bạn_bè người_thân ủng_hộ shop ,",hiệu suất tốt và hiệu suất tốt và cấu hình tốt và cấu hình tốt và mẫu mã tốt và vận chuyển tốt và mẫu mã tốt và cấu hình tốt và phục vụ tốt và phục vụ tốt và mẫu mã tốt
"sản_phẩm tốt , máy đẹp . shop .",mẫu mã tốt
"sản_phẩm tốt , mượt , . shop hướng_dẫn up tiếng việt không ?",hiệu suất tốt
"sản_phẩm tốt , nguyên seal , giá tốt kì hài_lòng",giá tiền tốt và tính xác thực tốt
"sản_phẩm tốt , nguyên seal , hàng đúng mô_tả kì hài_lòng",tính xác thực tốt
"sản_phẩm tốt , nguyên seal , không trầy , giao hàng đúng . kì hài_lòng",vận chuyển tốt và mẫu mã tốt và tính xác thực tốt
"sản_phẩm tốt , nguyên seal . đúng hàng vna , hàng sản_xuất 2020 hộp không cốc sạc , tai_nghe . tem phân_phối hãng fpt. 6 3 tuần hàng . cám_ơn tiki kì hài_lòng",mẫu mã tốt và phụ kiện tốt
"sản_phẩm tốt , nv giao hàng đúng hẹn kì hài_lòng",vận chuyển tốt
"sản_phẩm tốt , ok , tiếc mua quà tặng kèm hãng ! key2",vấn đề khác tốt
"sản_phẩm tốt , pin năng tốt mẫu_mã đẹp , giá_cả hợp_lý , nhân_viên shop nhiệt_tình vui_vẻ , hài_lòng sản_phẩm phong_cách phục_vụ shop ,",hiệu suất tốt và phục vụ tốt và cấu hình tốt và giá tiền tốt và mẫu mã tốt
"sản_phẩm tốt , pin trâu , cảm_biến vân , shop y1",cấu hình tốt
"sản_phẩm tốt , shop nhiệt_tình",phục vụ tốt
"sản_phẩm tốt , shop uy_tín",phục vụ tốt
"sản_phẩm tốt , tiki kích_hoạt bảo_hành điện_tử kì hài_lòng",vấn đề khác tốt
"sản_phẩm tốt , tác vụ cơ_bản ổn không chs game như fre fire",hiệu suất tốt
"sản_phẩm tốt , êm , máy cực đẹp kì hài_lòng",hiệu suất tốt
"sản_phẩm tốt , đóng_gói . pin 86 % . máy_đẹp , giá rẻ . ủng_hộ",giá tiền tốt và mẫu mã tốt
