task,raw_input,input,output,raw_output
acsa,"Quán bên đây khá nhỏ, đi trễ là ko có chỗ giữ xe, chú bảo vệ phải đi xe đi gửi khá xa bên đây thì order nước tại bàn, nv đem menu ra cho khách chọn ko gian nhỏ, cũng bình thường, ko đẹp như bên lvs nước ổn, chất lượng thấy như nhau.","quán bên đây khá nhỏ , đi trễ là không có chỗ giữ xe , chú bảo vệ phải đi xe đi gửi khá xa bên đây thì order nước tại bàn , nhân viên đem thực đơn ra cho khách chọn không gian nhỏ , cũng bình thường , không đẹp như bên lvs nước ổn , chất lượng thấy như nhau .",phục vụ tạm và không gian tệ và vấn đề khác tệ và chất lượng đồ uống tạm,"{SERVICE#GENERAL, neutral}, {AMBIENCE#GENERAL, negative}, {RESTAURANT#MISCELLANEOUS, negative}, {DRINKS#QUALITY, neutral}"
acsa,"Mình chọn đế vừa, nhưng cũng khá mỏng nên ăn k ngán lắm.","mình chọn đế vừa , nhưng cũng khá mỏng nên ăn không ngán lắm .",lựa chọn đồ ăn tạm và chất lượng đồ ăn tốt,"{FOOD#STYLE&OPTIONS, neutral}, {FOOD#QUALITY, positive}"
acsa,"Quán có 2 tầng, tầng nào không gian cũng rộng rãi thoáng mát.","quán có num tầng , tầng nào không gian cũng rộng rãi thoáng mát .",không gian tốt,"{AMBIENCE#GENERAL, positive}"
acsa,"Trên bàn có để sẵn rau chanh ớt đầy đủ, khi bưng phở ra có kèm theo 1 dĩa giá trụng luôn.","trên bàn có để sẵn rau chanh ớt đầy đủ , khi bưng phở ra có kèm theo num dĩa giá trụng luôn .",lựa chọn đồ ăn tốt,"{FOOD#STYLE&OPTIONS, positive}"
acsa,"May mà có Delivery đã vậy còn được giảm giá 30% nữa chớ, quá đã.","may mà có giao hàng đã vậy còn được giảm giá num % nữa chớ , quá đã .",vấn đề khác tốt,"{RESTAURANT#MISCELLANEOUS, positive}"
acsa,Ăn miếng thịt + khoai tây đút lò + bánh mì bơ tỏi + chén soup bí đỏ có duy nhất 1 con tôm.,ăn miếng thịt + khoai tây đút lò + bánh mì bơ tỏi + chén soup bí đỏ có duy nhất num con tôm .,lựa chọn đồ ăn tệ,"{FOOD#STYLE&OPTIONS, negative}"
acsa,Chất lượng ok lắm và mình là một con nghiện lục trà dâu tây ở mọi Royaltea thì ở đây làm đúng vị rồi nè.,chất lượng ok lắm và mình là một con nghiện lục trà dâu tây ở mọi royaltea thì ở đây làm đúng vị rồi nè .,chất lượng đồ uống tốt,"{DRINKS#QUALITY, positive}"
acsa,"⭐️Java chip:Có xay với và phê nên hơi đắng nhưng mà đỡ ngán hơn các món khác, có vụn sô cô la ở trong ăn cũng vui miệng.","tốt chip : có xay với và phê nên hơi đắng nhưng mà đỡ ngán hơn các món khác , có vụn sô cô la ở trong ăn cũng vui miệng .",lựa chọn đồ uống tốt và chất lượng đồ uống tạm,"{DRINKS#STYLE&OPTIONS, positive}, {DRINKS#QUALITY, neutral}"
acsa,"- Nicoise Salad:vừa miệng, Fish and Chips:Cá tươi, không tanh.","- nicoise salad : vừa miệng , fish và chips : cá tươi , không tanh .",chất lượng đồ ăn tốt và lựa chọn đồ ăn tạm,"{FOOD#QUALITY, positive}, {FOOD#STYLE&OPTIONS, neutral}"
acsa,Giữ xe k lấy thẻ cũng ớn ớn sợ mất rồi sao.,giữ xe không lấy thẻ cũng ớn ớn sợ mất rồi sao .,vấn đề khác tệ,"{RESTAURANT#MISCELLANEOUS, negative}"
acsa,"Cơ mà vẫn recommend bạn cho thêm gà cay nữa nhéee, để cho nó dậy mùi hẳn lên, chứ tnay thì vị ngọt bùi của bánh vẫn chiếm ưu thế hơn ☺️.","cơ mà vẫn recomend bạn cho thêm gà cay nữa nhée , để cho nó dậy mùi hẳn lên , chứ tnay thì vị ngọt bùi của bánh vẫn chiếm ưu thế hơn tốt .",lựa chọn đồ ăn tạm và chất lượng đồ ăn tốt,"{FOOD#STYLE&OPTIONS, neutral}, {FOOD#QUALITY, positive}"
acsa,"Nhân viên:bình thường, ko niềm nở nhưng cũng ko làm gì mình phật ý.","nhân viên : bình thường , không niềm nở nhưng cũng không làm gì mình phật ý .",phục vụ tạm,"{SERVICE#GENERAL, neutral}"
acsa,"Thịt s mà đen thui, ăn sợ sợ k phãi thịt bò :((.","thịt s mà đen thui , ăn sợ sợ không phãi thịt bò : ( ( .",chất lượng đồ ăn tệ,"{FOOD#QUALITY, negative}"
acsa,"Mình đã thử mì Udon ở đây, nói chung là tạm chứ không được xuất sắc lắm.","mình đã thử mì udon ở đây , nói chung là tạm chứ không được xuất sắc lắm .",chất lượng đồ ăn tạm,"{FOOD#QUALITY, neutral}"
acsa,Giá cả thì có từ bình dân đến quý ' s s ' tộc:v.,giá cả thì có từ bình dân đến quý ' s s ' tộc : v .,giá tiền nhà hàng tạm,"{RESTAURANT#PRICES, neutral}"
acsa,;) Ship bánh cũng nhanh nữa.,; ) vận chuyển bánh cũng nhanh nữa .,phục vụ tốt,"{SERVICE#GENERAL, positive}"
acsa,"Kêu tính tiền ngồi đợi gần cả tiếng không ai đưa bill, lúc đó quán vắng khách.","kêu tính tiền ngồi đợi gần cả tiếng không ai đưa hoá đơn , lúc đó quán vắng khách .",phục vụ tệ,"{SERVICE#GENERAL, negative}"
acsa,Tuy nhiên mang lẩu ra thì nhân viên có hơi vụng về.,tuy nhiên mang lẩu ra thì nhân viên có hơi vụng về .,phục vụ tệ,"{SERVICE#GENERAL, negative}"
acsa,Có điều ánh sáng hơi tối 1 chút.,có điều ánh sáng hơi tối num chút .,không gian tạm,"{AMBIENCE#GENERAL, neutral}"
acsa,Mỗi hộp này chỉ có 27k đến tầm 32k là max.,mỗi hộp này chỉ có giá tiền đến tầm giá tiền là siêu .,giá tiền đồ uống tốt,"{DRINKS#PRICES, positive}"
acsa,Ko gian khá nhỏ nhưng sang trọng nên giá món ăn cũng hơi cao :3.,không gian khá nhỏ nhưng sang trọng nên giá món ăn cũng hơi cao : num .,không gian tạm và giá tiền nhà hàng tệ,"{AMBIENCE#GENERAL, neutral}, {RESTAURANT#PRICES, negative}"
acsa,"✨Nhân viên:Không lạnh cũng chẳng nóng, nói chung là tạm ổn.","tốt viên : không lạnh cũng chẳng nóng , nói chung là tạm ổn .",phục vụ tạm,"{SERVICE#GENERAL, neutral}"
acsa,2 ly hết 132k nhé.,num ly hết giá tiền nhé .,giá tiền đồ uống tạm,"{DRINKS#PRICES, neutral}"
acsa,ĐƯợc cái âm thanh k bị quá ồn ào chói tai.,được cái âm thanh không bị quá ồn ào chói tai .,vấn đề khác tốt,"{RESTAURANT#MISCELLANEOUS, positive}"
acsa,Quán nằm gần ống cống mà bốc mùi qua chỗ ngồi luôn.,quán nằm gần ống cống mà bốc mùi qua chỗ ngồi luôn .,địa chỉ tệ,"{LOCATION#GENERAL, negative}"
acsa,"Mình có đặt bàn trước qua TableNow nên được giảm 10 % nên giá cả cũng hợp lý, quán đông nên các bạn nên đặt bàn trước để tránh việc ngồi đợi nhaa ~.","mình có đặt bàn trước qua tablenow nên được giảm num % nên giá cả cũng hợp lý , quán đông nên các bạn nên đặt bàn trước để tránh việc ngồi đợi nha ~ .",vấn đề khác tốt và giá tiền nhà hàng tạm và nhà hàng nói chung tạm,"{RESTAURANT#MISCELLANEOUS, positive}, {RESTAURANT#PRICES, neutral}, {RESTAURANT#GENERAL, neutral}"
acsa,"Cơm sườn ốp la:bình thường không có gì đặc sắc, giá mắc so với chất lượng.","cơm sườn ốp la : bình thường không có gì đặc sắc , giá mắc so với chất lượng .",giá tiền đồ ăn tệ và chất lượng đồ ăn tạm,"{FOOD#PRICES, negative}, {FOOD#QUALITY, neutral}"
acsa,"Bánh roti ngon, cơm nị cũng ngon mà bỏ điều ăn mềm mềm mình thì hok thik lắm.","bánh roti ngon , cơm nị cũng ngon mà bỏ điều ăn mềm mềm mình thì không thích lắm .",chất lượng đồ ăn tốt,"{FOOD#QUALITY, positive}"
acsa,Thích các loại nước uống không đường không sữa như thế này.,thích các loại nước uống không đường không sữa như thế này .,chất lượng đồ uống tốt,"{DRINKS#QUALITY, positive}"
acsa,"Dừa bị hư, có vị chua lạ.","dừa bị hư , có vị chua lạ .",chất lượng đồ uống tệ,"{DRINKS#QUALITY, negative}"
acsa,Điều gỡ gạc lại được là nhân viên dễ thương.,điều gỡ gạc lại được là nhân viên dễ thương .,phục vụ tốt,"{SERVICE#GENERAL, positive}"
acsa,"Tôi thích nhất là món lẩu cá, vừa có vị chua thanh mát, vừa có vị ngọt đậm đà tươi ngon của cá.","tôi thích nhất là món lẩu cá , vừa có vị chua thanh mát , vừa có vị ngọt đậm đà tươi ngon của cá .",chất lượng đồ ăn tốt,"{FOOD#QUALITY, positive}"
acsa,"Bánh chocolate ngập chocolate lun, quá ngọt, vừa ăn vừa uống nước cho đỡ ngán.","bánh chocolate ngập chocolate lun , quá ngọt , vừa ăn vừa uống nước cho đỡ ngán .",lựa chọn đồ ăn tốt và chất lượng đồ ăn tệ,"{FOOD#STYLE&OPTIONS, positive}, {FOOD#QUALITY, negative}"
acsa,Quán thấy có bia chay :)))).,quán thấy có bia chay : ) ) ) ) .,lựa chọn đồ uống tốt,"{DRINKS#STYLE&OPTIONS, positive}"
acsa,Thích mấy dĩa xanh ngọc và tô bự.,thích mấy dĩa xanh ngọc và tô bự .,lựa chọn đồ ăn tốt,"{FOOD#STYLE&OPTIONS, positive}"
acsa,Nói chung ăn ở đây đáng đồng tiền.,nói chung ăn ở đây đáng đồng tiền .,nhà hàng nói chung tốt,"{RESTAURANT#GENERAL, positive}"
acsa,Được 1 lúc sau thì bàn kế bên đi nên bọn mình ghép cái bàn qua cho rộng rãi.,được num lúc sau thì bàn kế bên đi nên bọn mình ghép cái bàn qua cho rộng rãi .,vấn đề khác tạm,"{RESTAURANT#MISCELLANEOUS, neutral}"
acsa,Menu đồ ăn đa dạng nhưng nếu đến quán rồi thì đừng bỏ lỡ lẩu cua đồng đặc sản của quán nhé.,thực đơn đồ ăn đa dạng nhưng nếu đến quán rồi thì đừng bỏ lỡ lẩu cua đồng đặc sản của quán nhé .,lựa chọn đồ ăn tốt và chất lượng đồ ăn tốt,"{FOOD#STYLE&OPTIONS, positive}, {FOOD#QUALITY, positive}"
acsa,Không gian quán khá đẹp.,không gian quán khá đẹp .,không gian tốt,"{AMBIENCE#GENERAL, positive}"
acsa,Bộ ấm sứ bàn bên trông xinh xắn lắm.,bộ ấm sứ bàn bên trông xinh xắn lắm .,vấn đề khác tốt,"{RESTAURANT#MISCELLANEOUS, positive}"
acsa,"Nước dùng của phở bình thường, không có gì đặc sắc.","nước dùng của phở bình thường , không có gì đặc sắc .",chất lượng đồ ăn tạm,"{FOOD#QUALITY, neutral}"
acsa,Nghe tên quán đã thấy kiểu rất ấn tượng rồi:Kệ =)).,nghe tên quán đã thấy kiểu rất ấn tượng rồi : kệ = ) ) .,nhà hàng nói chung tốt,"{RESTAURANT#GENERAL, positive}"
acsa,Còn các món gọi lên nướng thì quả là thêm 20 ăn nó ngon gấp × lần mình nghĩ nên ăn bò là ngon nhất thơm béo chuẩn.,còn các món gọi lên nướng thì quả là thêm num ăn nó ngon gấp × lần mình nghĩ nên ăn bò là ngon nhất thơm béo chuẩn .,chất lượng đồ ăn tốt,"{FOOD#QUALITY, positive}"
acsa,"Chè hạt sen bạch quả, tạm ổn, ngọt vừa.","chè hạt sen bạch quả , tạm ổn , ngọt vừa .",chất lượng đồ uống tốt và lựa chọn đồ uống tạm,"{DRINKS#QUALITY, positive}, {DRINKS#STYLE&OPTIONS, neutral}"
acsa,"Mình được ăn 4 vị:- Quatro fomagi gồm các loại pho mai ngon vô cùngggggg, vị pho mai ngậy thơm ngon dã mannnn.","mình được ăn num vị : - quatro fomagi gồm các loại pho mai ngon vô cùng , vị pho mai ngậy thơm ngon dã man .",chất lượng đồ ăn tốt,"{FOOD#QUALITY, positive}"
acsa,"Phong cách trẻ trung, đơn giản nhưng rất bắt mắt nhé.","phong cách trẻ trung , đơn giản nhưng rất bắt mắt nhé .",không gian tốt,"{AMBIENCE#GENERAL, positive}"
acsa,"Nhân viên phục vụ nhanh lẹ, đầu bếp vui vẻ không khó chịu khi khách yêu cầu nấu món.","nhân viên phục vụ nhanh lẹ , đầu bếp vui vẻ không khó chịu khi khách yêu cầu nấu món .",phục vụ tốt,"{SERVICE#GENERAL, positive}"
acsa,Đồ ăn hết lại châm ngay:D so với giá 235k ăn vậy là quá ổn.,đồ ăn hết lại châm ngay : do so với giá giá tiền ăn vậy là quá ổn .,lựa chọn đồ ăn tốt và giá tiền nhà hàng tốt,"{FOOD#STYLE&OPTIONS, positive}, {RESTAURANT#PRICES, positive}"
acsa,"Tụi mình mua thử khô gà và da heo cháy tỏi, khô gà thì hơi ngọt còn da heo thì hình như bị gắt dầu.","tụi mình mua thử khô gà và da heo cháy tỏi , khô gà thì hơi ngọt còn da heo thì hình như bị gắt dầu .",lựa chọn đồ ăn tạm và chất lượng đồ ăn tạm,"{FOOD#STYLE&OPTIONS, neutral}, {FOOD#QUALITY, neutral}"
acsa,"Bạch tuộc ít, phô mai ít, ko cay gì cả, hơi nhạt.","bạch tuộc ít , phô mai ít , không cay gì cả , hơi nhạt .",lựa chọn đồ ăn tệ và chất lượng đồ ăn tệ,"{FOOD#STYLE&OPTIONS, negative}, {FOOD#QUALITY, negative}"
acsa,"nhỏ, vắng( trưa), đồ ăn không quá lâu.","nhỏ , vắng ( trưa ) , đồ ăn không quá lâu .",không gian tệ và nhà hàng nói chung tạm và phục vụ tốt,"{AMBIENCE#GENERAL, negative}, {RESTAURANT#GENERAL, neutral}, {SERVICE#GENERAL, positive}"
acsa,Thấy hài lòng về dịch vụ và chất lượng của lotteria lắm.,thấy hài lòng về dịch vụ và chất lượng của loteria lắm .,phục vụ tốt và nhà hàng nói chung tốt,"{SERVICE#GENERAL, positive}, {RESTAURANT#GENERAL, positive}"
acsa,Ăn hết 1 phần như vầy là no nê.,ăn hết num phần như vầy là no nê .,lựa chọn đồ ăn tốt,"{FOOD#STYLE&OPTIONS, positive}"
acsa,Mình gọi 2 cái size M( mình mua cuối tuần có chương trình mua 1 tặng 1 đặt hàng qua trang web).,mình gọi num cái cỡ mình ( mình mua cuối tuần có chương trình mua num tặng num đặt hàng qua trang web ) .,lựa chọn đồ ăn tạm và vấn đề khác tốt,"{FOOD#STYLE&OPTIONS, neutral}, {RESTAURANT#MISCELLANEOUS, positive}"
acsa,"Đồ ăn thì chất lượng mà giá hợp lý khỏi bàn rồi, tiền nào của nấy.","đồ ăn thì chất lượng mà giá hợp lý khỏi bàn rồi , tiền nào của nấy .",chất lượng đồ ăn tốt và giá tiền đồ ăn tốt,"{FOOD#QUALITY, positive}, {FOOD#PRICES, positive}"
acsa,Trà sữa uống ok.,trà sữa uống ok .,chất lượng đồ uống tốt,"{DRINKS#QUALITY, positive}"
acsa,"Đã vào đây ăn liên hoan :)) món ăn rất ngon, món tráng miệng đa dạng, ngon, không gian đẹp, sạch sẽ.","đã vào đây ăn liên hoan : ) ) món ăn rất ngon , món tráng miệng đa dạng , ngon , không gian đẹp , sạch sẽ .",chất lượng đồ ăn tốt và lựa chọn đồ ăn tốt và không gian tốt,"{FOOD#QUALITY, positive}, {FOOD#STYLE&OPTIONS, positive}, {AMBIENCE#GENERAL, positive}"
acsa,Mình chọn 2 mì kake udon( 59 k) size nhỏ.,mình chọn num mì kake udon ( giá tiền hông ) cỡ nhỏ .,giá tiền đồ ăn tạm và lựa chọn đồ ăn tạm,"{FOOD#PRICES, neutral}, {FOOD#STYLE&OPTIONS, neutral}"
acsa,"+ Món ăn:ngày xưa mình thích ăn Hana lắm nha, kiểu thấy nó đầy đủ, hải sản thịt nướng tè le, có hàu nướng phô mai nữa.","+ món ăn : ngày xưa mình thích ăn hana lắm nha , kiểu thấy nó đầy đủ , hải sản thịt nướng tè le , có hàu nướng phô mai nữa .",lựa chọn đồ ăn tốt,"{FOOD#STYLE&OPTIONS, positive}"
acsa,"- pizza ocean delight:hải sản có nghêu, mực, nướng vừa phải nên không bị teo tóp, còn cảm nhận được vị hải sản.","- piza ocean delight : hải sản có nghêu , mực , nướng vừa phải nên không bị teo tóp , còn cảm nhận được vị hải sản .",lựa chọn đồ ăn tạm và chất lượng đồ ăn tốt,"{FOOD#STYLE&OPTIONS, neutral}, {FOOD#QUALITY, positive}"
acsa,"To ơi là to, ăn chung với dưa leo giòn giòn nữa đã lắm hehe.","to ơi là to , ăn chung với dưa leo giòn giòn nữa đã lắm tốt .",lựa chọn đồ ăn tốt,"{FOOD#STYLE&OPTIONS, positive}"
acsa,"Không gian cũng lạ mắt, khung cảnh ở ngoài nhìn cực đã, đặc bịêt khi có mưa quán trông khá nhỏ, cũng hơi khó nhận dạng.","không gian cũng lạ mắt , khung cảnh ở ngoài nhìn cực đã , đặc bịêt khi có mưa quán trông khá nhỏ , cũng hơi khó nhận dạng .",không gian tốt,"{AMBIENCE#GENERAL, positive}"
acsa,"° Không gian:Có 3 tầng, cũng không tính là rộng đâu.","° không gian : có num tầng , cũng không tính là rộng đâu .",không gian tạm,"{AMBIENCE#GENERAL, neutral}"
acsa,"Chỗ để xe khá thoải mái, quán sạch sẽ.","chỗ để xe khá thoải mái , quán sạch sẽ .",vấn đề khác tốt và nhà hàng nói chung tốt,"{RESTAURANT#MISCELLANEOUS, positive}, {RESTAURANT#GENERAL, positive}"
